id,k,original_nodes,original_edges,original_girth,original_vertex_connectivity,original_edge_connectivity,result_nodes,result_girth,result_vertex_connectivity,result_edge_connectivity,has_articulation,girth_preserved,is_k_regular,hamiltonian,original_graph6,result_graph6
623,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@?PC_??@?AAA??O?H??G?CG?CG?????@???O??A???A???@???@???CG???D???G_???@G??__???COC@???O?C??@?G??O??????F@?Q???Ag?????,~?@K`_c@@?CA?A?@?A??_?O??_G@?OCC?AA??O??G???aG?CP??A?G?@?C?@????G????G????O????C????A?????_??????G????????A?@?????G?????@?????@??????_?????A??????O??????CO?????AG?????A_??????S????A??c????O?CG??????A???????@????????CO???????a?????????????????G?????????????????C???????AG????????O_???@???@O????A???AO????????@??????????O?????????_?????????A??????????G??????????O??????????@O??????????g?????????AG??????????P?????G????AC????@?????OG?????_????GG?????O????CC????DO???????????i???????
624,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@GPD???@?A?A??_?G??C?Ag??O??C??@??GO??@??GC???a??c???G@?C??K?_??G?O?@?@??_??????????B????@OO???A?????C????ABA????D?,~?@K`_S?__O@?G?A?@?@@?GG?_G@?OCO?AG??O??G???_??C????_???O???O???A????A????C????C????A????????????G??????????@?????G?????@?????C??????G?????A??????O??????O??????_??????AC??????Q?????CCC?????GGG????G?G?????C?C?????O?C?????A??_?????A?A??????C?C????????C_???????B??????????A?????????O????????P?????????a????G????G????C????C????????O@????????A?G????????G?g????????O@O???K??????????Q??????????_A?????????C?O??????????O???????????_?????????@???????I???A???????D???C???????P????_??????AG
625,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@OODO??@?A?A??G?@??G?????G??W??S??__?GC?????@?D???@????_??a@?????????G????OO??AO???@C?G??H?CC?O??O@C???G???g@?O??_?,~?@K`_c@@?CA?A?@?A??c?O_?_?@??CO_AH??O??G???O???_???_???O???O???A????A????C????O????G????????????G??????????@????GG????CA???@?C????G?O?????C??????C????@?_?????_G??????AG??????P??????@???????A????????A???????@????O??@????A???G????????_???????@????A???C????C???A?????????g????????D?????????D???????S?@?????????S???????S??_?????@??????????G??????G??????G???O??????O????C???O@?????A???G?_????G?????G????@?????@???@?????????????O?????D???C?????????????O?????C_??@@??????@????GG??????C
626,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOD???@?A?Q??G?D?@G?????G?CGI?C???_??C???????D???@??@?_???@????C???@O???_????S????GA???O?o????P?C???`?G??Q??DC????,~?@K`_c@@?CA?A?@AA@?a?P??_?@??CO?AG??Q??GO??@???A???A???@???@????G????_???@?????O?????S???C?????@G????C?????C?????O?????C?????@??????G????@A?????GC????O?CG???G?AO?????A???????O???@??@????????@???C??C?????????_???????_???????A???????@????????@??????@?????????_??????????a????????CO???????@?????????A?????????Aa????????@P????????@C?????????G_???????G?A????????O?C?????_?????O???@??????G???A??????A????O??????O??????@????_??????A???C????G??????@????C??????A????O?????C?O???A??????_A
627,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@OODO??@?A?A??_?D??G?@O?????C??A??A_??Q???G?@@???_????D??A@?A???c?_?O_???G?@??G????@??_??O?????@?????R@????Q?_???g?,~?@K`_c@@?CA?A?@?A??c?O_?_?@??CO_AH??O??G???O???_???_???O???O???A????A????C????OO???GG???????????G??????????@?????G?????A?????C??????O?????C??????C???@??_????_?G??????AG??????P????C?C?????G?G???????Gg??????CS???C??C?????_??_???????A????????C??????????G????????O????G???C????@???A?????????@?????????H?????????C?????????__???????C@?????????_C?????_???@?????@????@?????O???A@?????G???C?_????_?????G????C?????@????@???O???????A???_???????_??????G????O??????C???@???????@O???G???????I
628,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOD???@?A?Q??G?@??g?????G?CG?CK???_@?C???A?G?C???B@O??_????????s????O?_??_????C????@??C??O????@??A??c????@E?@?O?A?,~?@K`_c@@?CA?A?@AA@?c?O_?_?@??CO?AG??Q??GO???_??C???A???@???@????G????_???@?????O?????C????????@?G????C?????A?????G?????O?????C?????A??????A_?????D??????P??????G_???G??@???@???_??????@???????A???????A???????@???????@????????G??????I?????A????G??????g?????A????C????_???C????C????O??@?????@???A?????A????_????A????O????@????C?????O????_????A????A?????G????C?????O???????@??O????????_?G???????A??A????????O??O????O??C????????_??G???????????G??A????????C??@??????O????CO?????A?????a
629,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@OODO??@?A?A??G?H??g??O?????C??A??@_??I???G?@A????I??OC??A??A???G?_?P?@??CO????_C???O???@??C??G??????E?_???S?????R?,~?@K`_S?__O@?G?A?@?@C?G_?_?@??CP?AG_?_??C???O???_???_???O???O???A????@????G????H????O_???????????G??????????@?????G?????@?????C??????G?????A??????O?????AO?????C_??????A@??????O_???_?C????C??G???????IG??????DC???@??C?????G??_???????A????????C??????????O????????G????G???G????@???@?????????@?????????P?????????C?????????O_??????@?@????????G?C????_????@????@?????@?????O???C@?????G???A?_????_?????G????C?????@????@???@???????A???A???????_??????A????O??????@???@???????CO???G???????a
630,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@GPD???@?A?A??_?G??g?AO?@???C??A???O??A???D???K????_???G???A???D??????????g???@GA@??C?_??G_O?G?O?A??AG?GOA??A?E????,~?@K`_S?__O@?G?A?@?@?_GO?_G@?OCO?AG??_??C??@???A????_???O???O???A????@????G????C????A????????????G??????????@?????G?????A????PC????AGO?????C??????C????_?_???@??G????_?AG???C??P????G?CC???@??GG??????A???????@?????????O???????A????????_???????@?????????_???????@?????G???O????@???G?????????O_????????c????????A_????????@O???@?????O_???G????AO??????????_?????????@?????_?????O???@??????G????@?????G?????_????@?????A?????C?????O?????G????G??????G????C??????C????O??????@O???A???????I
631,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOD???@?A?Q??G?D?@G?????G??GI?C???_??C???H???S????????G???A?G??O????G????g???PG????a?G_??G???C_??@??@???D?@?DC????,~?@K`_S?__O@?G?AA@@@C?G_?_?@??CO?AG??a??CO??@???A???A???@???@????G????_???@?????O?????K???C?????AG???@C????AC?????O?????C?????`?????OG???A??c???C?@_?????C??????A????O??????????G??????????C???@???????G???????@???????@????????_???????A????????O????????CO???????AG???????A_????????S???????A@C???????OAG????????A?????????@????????G?C???????C??_????_???????????????AG???A????????????????AC??????????W??????????G_???@??????G????A??????G???????????I???????????D????O?????O?O???A?????A?A
632,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@OODO??@?A?A??G?H??g??O?????C??A??@_??I???G?@A????I??OC??A??A???G?_?P?@??CO????_A???O???@??G??G??????E?_???S?????R?,~?@K`_c@@?CA?A?@?A??a?P??_?@??CP?AG_?O??G???O???_???_???O???O???A????A????C????P????G_???????????G??????????@?????G?????@?????C??????G?????A??????O?????AO?????C_??????A@??????O_???_?C????C??G???????IG??????DC????C?C??????_?_???????A????????C??????????O????????G????G???G????@???@?????????@?????????P?????????C?????????O_??????@?@????????G?C???A?????@????C?????@?????O???C@?????G???A?_???A??????G????O?????@????C???@???????G???A??????A???????A???@???????@????C??????CO????_??????a
633,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOD???@?A?Q??G?@??G?????G??G?cC?@?_S?C???????P???@??@?_???C??A?C??O?o???A??C?A???????????W?C??D??A?@C?C???c?G?S???,~?@K`_S?__O@?G?A@@A@C?G_?_?@??CO?AG??`??C_??@???A???A???@???@????G????_???@?????O????@C???C?????CG????C?????C????OO????_C?????@??????G?????A??????C????O??????G?????????A???????O??????C???????G???????G???????C???????C????????_???????A_???????D????????P????????G_????_???????C??_??G????_???????C??G??@????O????G????_????A??????????O?????????A?????????_G????????@?O??????O???O??????G???G????????W?_????????H?C?????G@????C????@?A????G????@?A?????????A?@???????????C?O???G??????_A???C
634,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@?PC_??@?AAA??_?G??_?A??????C??a???_??@???B???Q??CP???a???GC?CA?G@?G?O?@?????_???@????????g????B?_???I@????aAg?????,~?@K`_S?__O@?G?A?@?@??G??_C@?_CC?AA??_??C??@CG?AH??A???@???@????G????G????O????C????A?????_??????G???_??????@?????G?????A?????A??????G?????C??????C?????SC?????IA??????A???????O???@???????A??????????G???????C?????O?C?????A??_???????A????????C?????@??O??????_?G??????A??_??????O?C??????O?@???????_?A??????????O?????????A?_???????O??????????G@?????????G_?????????O_?????????Q??????????G_???????A??@????????O??_????????O?P?????????_?a????C??@G???????G??AC???????O??@?O??????A???GA???
635,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@?OD???@?AAE??_@G??c?a_?????C??A???_??A???G???H???I????_???@?_??G???@OG???GA???_???I???GC?G??O_C?G??@?A????@?_???O_,~?@K`_S?__O@?G?A?@?@??G??_?@??CO?AG??_??C??@?C?A?G?A???@????OC??A?_??_???@????@@?O??__G??_?_??C?C???O?????_????A?????@??????@????????D???@????????@G?????P??????GO?????GO?????@@??????CC??????GG???????G???????C????O??@????A???G?????????????????G?????????????????C????????G?????????O???????DO????????IG?????????_????????@??????????O?????????G??????????GG?????????OO????????@C??????????a????????@?AG????????_?P?????O????@??????_????A?????_??????_????O??????O?????A?????@O????@??????I
636,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@?PC_??@?AAA????@??G??_??GA?C?OA?@C??G???P@??_C??C???@?G???@????O????G????O????c????S???O@O??@?D?_?@O?@?P???Ag?????,~?@K`_S?__O@?G?A?@?@??G??_C@?_CA?AC??_??C??@AO?AO_?A?G?@?C?@????G????G????O????C????A?????_??????G???_??????@?????G?????A?????A??????G????CC?????_C??????CO?????AG????_A_????C?S??????????????C@??????????????C?_??????P???????AC????_??A????@???A????????G????????A?????????a????????CO????S???O?????g???_????A?????????@??????????O?????????A??????????????_?????????@??????????@???????????_??????????AA??????????OO??????????c??????????CG??????????a@??????????PA??????????BA??????????@H?
637,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@OODO??@?AAI??_@G??_?A???_??K??I??AO??H???????@???@?O??_???@????S???AO???COC???C???@?????@G???O@???A?A??G??B@?G??O?,~?@K`_S?__O@?G?A?@?@C?G_?_?@??CP?AG_?_G?C@??O???_???OA??_@??G???C????A????C????@??????S???O?????@G????C?????C???A?O???@?C?????@??????G?????A??????C??????C??????A?????G??????@?????????__?????CC??????C???????G???????@CO??????Ga??????AA???????CC???????CC???????AA???????A?G???????O@????@??????????????@????C???????????????_????????@??????????C????_????@????@?????@??????????G??????????A???????????g??????????D??????????`??????????CA?????G??????g????C??????S?????????O?O_????????A?AO
638,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@?OC???@?A?i?O_?g?Gg@A??????K??A???_?????A@???A???A????_???B????g??@?????_G??@?GG??_?@????_O???___??OC?O?C?O?C??Q??,~?@K`_S?__O@?G?A?@?@??G??_?@??C??A???_??C??@???A???A?G?@?C?@?@??G?G??_???@????CO???AG????_????C????@?????A?????A?@???@?A????O?????A??????_?????@????????C??????G?K????G?G?????O?G?????QC??????oA??????A???????@??????@????????G??????????G????????O??@?????O???_????G?????O??G?????G??@????????@?????????A??????C???a?????G???P????A????D????@?????g????????_?????????@??????C??????O???A??????G??????O???G??????G???@????????C???????????G?????????G????a??????C????P????_??????D????O???????g
639,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@?OC???@?A?A????D?@G?@_?G_?COG?@A??_??@???B???A???@?_G??G?G??C??_@??A??_?AGA??AO????_?G???GC???@????A??G???B?_???D?,~?@K`_S?__O@?G?A?@?@??G??_?@??C??A???_??C??@???A???A???@???@????G????_???@????C????A?????_????C????@?????A?????A??O??@??_??@?@????G?G????_?A???@??C???C?@????A??_???????????????G??????????????@???????G???????A????C??C?????_??O???????C????????C????_???_???@????G????????AA????????OO???O???CO????_???G_????_???G?????O???C??????????cO????????Oa???A??????????C??????????_??????G??@???????O?????_C???G?????CA???@??????OC???C??????_G???G????G_G?????????COC?????????P?O?????????AGA??????
640,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@?OCO??@?A?A????@??G??_??O??K??Q??SO??????@???A@??I????_G?GG?@????S????C??GAC??OG@G??A???A_C??@??C??C??_??_@?G??_A?,~?@K`_S?__O@?G?A?@?@??G??_?@??C@?A?_?_??C??@???A???A???@???@????G????_???@????C????A?????_????C?????O?A???_?O??A?@???@?A????O?????A????????????????W????????????@C?????_G?????C?_??@???O???A???O???@?G@????A?C?O???@??AC????G?@?_???????A????????C??????????????????K????????G?????????G??@?????C???A?????A????_????_????O????C????A????C????@????A??????????AG?????????CO????????OCO????????GAG????_??????????_??????G????_??????????G??????@????AA?????G????@@?????A?????GO????A?????CA?????G
641,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@OODO??@?A?A????@??g??_??G?Cc?CI?@?????_??@???A??C?_???g???`?????????G????O@A??O?@??CA????gC?G?C?C???_@??@?@?_??c??,~?@K`_S?__O@?G?@?A??c?O_?_?@??CP?AG_?_??C???O???_???_???O???O???A????A????C????OG???GO???????????G??????????@?????G?????A????@C?????GO?????C??????C??????_??????G??????A???????O??????CC??????GG???G??G????C??C????????@????????`???????G????????CG???C???@????A????G????????G????????C???????D?C???????I?G??????A?????????@???????A?@???????@??G??????A??????_???C?????@?????_???@C????@?????a??????????Og?????????GD?????O???????????G??G??@????@????????????_??_???_??CO??????@????a???????C
642,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@?PC_??@?Q?i??_?G??GC?_??gG?o??????G??@?A?C???A???@_?OAOO??a???A??????????G????GG???C????A_????A_????D???_?`??A?AO?,~?@K`_c@@?CA?A?@?A??_?O??_G@?OCC?AA??_??C??@???A???A???@???@????G????a???@C???@?????_????A?????O??????S?????@????@O??????_???C?_????_A????_@????@?@?????C??????A?????A??_????O?C????@??O????A??_???????G???????C???????@????????G?????G??????_??A?G?????_??????_??A?C????????G?????????_??????A?@???????O?A????????_G????????OC???C?C???@????_?_???G??????????_?????????@????O??????????????@??S???C???????????????C?@G???????C??C????????G??C??????????@A??????????A@???@????C???O???G????_??A
643,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOD???@?A?Q??G?D?@G?????G??G?_C???G??A_??Q????????_???O???K????O???@????@G??A?S??G?g??_?D???CO??C???@?DC???A_???@?,~?@K`_c@@?CA?A?@AA@?c?O_?_?@??CO?AG??a??CO??@???A???AG??@C??@????G????_???@?????O?????K???C?????AG????C?????C?????O?????C?????@??????G????AA?????CC????O?AO???G?CG?????@???????_????@??????????@????C???????????_??????@????????C????O??@????A???@????????G????????A?????????_????????C????????@O????????A_????G????`????C????Q??????C??O???????_?A???????????G??????????G??????????_??????????C???????_??G???????C???_??????@?@?G???????A?A?G??????G???@???????C????O?????????C?CO?????????_?a
644,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@GSCO??@?A?A??G?D?@G?CO?C???O?@????w??@???O???O??@?????GC??A???ACA??G_???C?O??C????C@A??@?_???@O?????S?G???A?C???@_,~?@K`_S?__O@?G?A?@?@@?GG?a?@C?C@?A?_?_??C??@???A????_???O???O???A????A????C????C?G??A?O??????????G??????????@?????G?????@?????C??????G?????A??????O??????O??????_??????AA??????OO?????C???????G???????IG??????DC??????C????????_???????A????????C?????A??C?????C??A?????????Gg???????@D????_???O????C????_????@????A????A????@?????C???C??????_???_?????O?????G???A??????O???O?????O????G?????G????O?????@????G??????_?????_???C??????C????G??????@?????AA????A?????@@?????O?????S?????A?????A_
645,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@?PC_??@?A?i??_OG@?cGA??@???C??A??G???@_??I????????_???O???K????O???@????@G???@O???_I?????O?_??G_G??AA???Q??@?@???_,~?@K`_c@@?CA?A?@?A??_?O??_G@?OCC?AA??O??G???_??C???A?C?@?G?@?@??G?G??a???@C???@?????_????A?????O??????G???@?@????A????@??_??AC@???@?_C?????@??????@???????O??????G??????G??????@???????C???????G???????_???????O????G??@????C???G???????I????????S????????A????????C????????`O???????Cg?????C???O?????G???_?????????A??????????_???????????????????H??????????_??????????O????????C@?????????AA??????_????_?????C????O?????????A?P?????????O?a??????????A_??????????@O?????S??????O????A_?????A
646,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOD???@?A?Q??G?D?@G?????G??GI?C???_??C???H???S????????G???A??A?O?????????g???@G?a??C????G_???Ca???@@A?G?D???DC????,~?@K`_S?__O@?G?AA@@@C?G_?_?@??CO?AG??a??CO??@???A???A???@???@????G????_???@?????O?????K???C?????AG???@C????AC?????O?????C????@@?????GG???A??W???C?AO?????A??????C????_??????????G???_??????????@???????G???????A????O??A????A???G???????C????????C????A???CO???C???AG???????A_????????S???????C?O???????G?_?????????G?????????C???????G????????????@???????_?????????????G?????????B??????????CO?????????AO??????????P??????????O_??????????__???????????a???????????P????C??????CO????_??????a
647,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@?PC_??@?A?i??_OG@?cGA??@???C??A??G???@_??I????????_???O??@C????O???@?????O???GO????U????@OA??@?_A??CO???Q??@?@???_,~?@K`_S?__O@?G?A?@?@??G??_C@?_CC?AA??O??G???_??C???A?C?@?G?@?@??G?G??a???@C????_???@?????A?????O??????O???@?@????@????@??_??AC@???@?_C?????@??????@???????O??????G??????G??????@???????C???????G???????_???????O????O??@????A???G???????I????????S????????A????????C????????`_???????Cc?????????O?????????_?????????_??????????_????????G??????????@?????W????_????AO????_?????????Q??????????G_?????????@???????????C?????????C??_????????G?C?????G?????`?????C?????Q?????G???@?C?????C????G?_
648,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOC???@?QAa?A_@G??_??G??O??G??C???g??E???????@???@????_???C????_???@O???A?????W????Q?CC?A?@@??C???@CG???GGG@??S???,~?@K`_c@@?CA?A?@AA@?c?O_?_?@??C??A???Q??GO??O???_???C???G???@????G???A????C????C?O??A?G??A?_???OC???@C?????CP???CO?????CO_???O?????A????????G??????O?????@???????_???G??G???@??@???????O???????_???A???a???@???P???????S???????A_???????A????????C????????@?????????_??????????????????G??????????????????@?????????G?????????@?????????s?????????QG?????????A??????????O?????@????O??????_???_??????????AG??????????P?????G????C?????@?????G?????????@?AA????????A?@@?????????O?S?????????A?A_
649,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOC???@?AAa??_AG?C_?a??@???C?_I??G????_??A??C?????_??@O??AG????C??@?????GG????W????_????OWG???@???@G@????A_?C@???_,~?@K`_S?__O@?G?AA@@@A?H??_?@??C??A???`??C_??O???_???C???G????_???O???@????G????C?O??A?G??A?O???OG????_?????O@???G??????O?_???@B?????HC?????@??????@????@??O????_?G??????G??????@????C???????G??????????_???????O????????O???????A????????_???????@???????@?????????_????????__???????CC????O????C????_????G???????@?_???????A?O????????@C?????????G_???????@?A????????G?C???????????O??????????G???G?????A@???@??????O_???????@???????????A????????_????GA?????O????C@????????@??P?????????G?AG
650,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOD???@?A?Q??G?D?@G?????G??GI?C???_??C???H???S????????G???A??A?O????_????g????G????I????gG???Oa?CO??G?G?D???DC????,~?@K`_S?__O@?G?AA@@@C?G_?_?@??CO?AG??a??CO??@???A???A???@???@????G????_???@?????O?????K???C?????AG???@C????AC?????O?????C????@@?????GG???A??W???C?AO?????A??????C????_??????????G???_??????????@???????G???????A????O??A????A???G???????C????????C????A???CO???C???AG???????A_????????S?????????O?????????_?????????G?????????C???????O????????????D???????O????????????@G?????????P??????????GO??????????O??????????@???????????D???????????I???????_??OA???????O??_@????C????@?C?????_????G?_
651,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOD???@?A?Q??G?D?@G?????G??GI?C???_??C???G???Q????????G???A???CO????_???H?????c???CS??A??O@C??G???@@A?G?C_??DC????,~?@K`_S?__O@?G?@@AA?c?O_?_?@??CO?AG??`??C_??@???A???A???@???@????G????_???@?????O?????S????C???@?G???@C????AA?????G?????O????@@?????GG???A??g???C?@O?????C??????A????_??????????G???_??????????@???????G???????A????G??A????C???G???????C????????C????????C????????A????@???AG????_???P????????@?????????A????????_AA???????O@@?????????O?????????A??????????_?????????@???????????O???????????S?????????C???????????@G??????????c??????????CC????C?????GO????G?????CC???????G??@@???????C???GG
652,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@HOOD???@?A?Q??G?D?@G?????G??GI?C???_@?C???H???S???D????G???@??_?G????O????_?????????B????@O??O?Q?C???c????_c?DC????,~?@K`_S?__O@?G?AA@@@C?G_?_?@??CO?AG??a??CO??@???A???A???@???@????G????_???@?????O?????K???C?????AG????C?????C?????O?????C?????@??????G????AA?????CC????O?AO???G?CG?????@_??????c???@????????C??@????C??????C????_??????@????????A????????_???????C????@???@?????_???_????????g????????D?????????S?????????g?????????G?????????C??????C??@???????_??G??????????G??????????O???C??????G???A??????O?????????AC??????????Q??????????CC??????????GG????_??????G????O??????C???????C???@G???????_???K
653,3,38,57,5,3,3,76,5,3,3,False,True,True,,esP@@OODO??@?AAI??_?G??c?A_?????C??A@??_???_??@???I????????G???A?G??O????_??G@?????c????S???@@O??a?@?O?GO??_?H????I?A??,~?@K`_S?__O@?G?@?A??c?O_?_?@??CP?AG_?_G?C@??O???_???O???_???G???C????A????C????@??????C????????C?G????C?????A?????G?????O?????C?????A??????AG?????CO?????S??????I?????GAC????@?Q??????@???????A????????_???????O???@????????C???P???@????????@???CG???@???@?????_???O???A????A????O????O???O????@????_????A????G????A????C????@??????????O?????????A????A?????????????A??G????G?????????????A??C??????????G???????????_?????????@G??????????AG????????_?GG????????O?CC???????@???D????????G???g
